,date,삼성전자_vol_exch,삼성전자_price_end,삼성전자_price_high,삼성전자_price_low,usage
0,2018.12.26,0.09663769743591259,0.01680672268907568,0.019425675675675658,0.02754036087369427,train
1,2018.12.27,0.07106096805102084,0.014939309056956174,0.020270270270270174,0.023741690408357052,train
2,2018.12.28,0.06395528102642006,0.02334267040149396,0.02195945945945943,0.02564102564102566,train
3,2019.01.02,0.04005992061946333,0.024276377217553713,0.030405405405405372,0.03228869895536568,train
4,2019.01.03,0.09388818668705574,0.0028011204481792618,0.01604729729729726,0.01139601139601143,train
5,2019.01.04,0.11295072158970247,0.0,0.0,0.0,train
6,2019.01.07,0.09711874714827114,0.024276377217553713,0.02195945945945943,0.018043684710351338,train
7,2019.01.08,0.09720672189964553,0.012138188608776912,0.027027027027026973,0.02089268755935425,train
8,2019.01.09,0.15187695884101782,0.04014939309056953,0.03378378378378377,0.02754036087369427,train
9,2019.01.10,0.12020035565687896,0.043884220354808656,0.04307432432432423,0.052231718898385626,train
10,2019.01.11,0.08445357271903077,0.05695611577964521,0.04983108108108103,0.058879392212725534,train
11,2019.01.14,0.0882246359897688,0.048552754435107426,0.0523648648648648,0.05698005698005704,train
12,2019.01.15,0.0824942282067146,0.06816059757236226,0.0591216216216216,0.05698005698005704,train
13,2019.01.16,0.047556237891830194,0.07469654528478065,0.06503378378378377,0.07312440645773977,train
14,2019.01.17,0.08533646343548378,0.08403361344537819,0.07601351351351349,0.08736942070275411,train
15,2019.01.18,0.07709839688978463,0.09056956115779646,0.08108108108108103,0.09686609686609693,train
16,2019.01.21,0.08089870358720687,0.09897292250233425,0.0869932432432432,0.09591642924976262,train
17,2019.01.22,0.06470137257608721,0.0877684407096172,0.08868243243243235,0.09496676163342832,train
18,2019.01.23,0.07758527898939187,0.08496732026143794,0.07854729729729726,0.0854700854700855,train
19,2019.01.24,0.12038573476775445,0.10457516339869277,0.09290540540540537,0.10446343779677114,train
20,2019.01.25,0.21400395526659094,0.13632119514472452,0.12077702702702697,0.1310541310541311,train
21,2019.01.28,0.15823561135513875,0.14192343604108315,0.13344594594594594,0.14719848053181384,train
22,2019.01.29,0.13746838956705365,0.15032679738562094,0.13344594594594594,0.14245014245014243,train
23,2019.01.30,0.15249712437697355,0.1671335200746965,0.14864864864864857,0.15099715099715105,train
24,2019.01.31,0.20040378280487908,0.16246498599439774,0.1596283783783783,0.1766381766381767,train
25,2019.02.01,0.1097318026200015,0.16619981325863675,0.15793918918918914,0.1785375118708452,test
26,2019.02.07,0.13347517171374607,0.1633986928104575,0.16047297297297292,0.1775878442545109,train
27,2019.02.08,0.09642257431421779,0.13725490196078438,0.13682432432432423,0.14814814814814814,train
28,2019.02.11,0.07821351207896714,0.1409897292250234,0.125,0.14055080721747393,train
29,2019.02.12,0.10218710330890073,0.16059757236227823,0.1461148648648648,0.14814814814814814,train
30,2019.02.13,0.08024721079758583,0.1633986928104575,0.15371621621621612,0.1737891737891738,train
31,2019.02.14,0.1496258785513505,0.1876750700280112,0.16722972972972971,0.1766381766381767,train
